Mode: FUNC_078  Corner: FUNC_0.78V_SETUP
Scenario: FUNC_0.78V_SETUP
Constraint: max_capacitance

Category Summary
Category,VIOLATED
SRAM,16384
Power_Switch,88
Level_Shifter,2
BUF,5564
INV,62
mem,1116
others,464

Category,Type,Name,Required,Actual,Slack,Violation
SRAM,PIN,PIN: bit_secure_15_slice_28_nibble_1/O1[3],0.025,14.754,-14.729,VIOLATED
SRAM,NET,bit_secure_13_slice_6_t_din2piso[4],0.025,14.743,-14.718,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_6_nibble_0/O2[0],0.025,14.743,-14.718,VIOLATED
SRAM,NET,bit_secure_11_slice_28_t_din2piso[4],0.025,14.741,-14.716,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_28_nibble_0/O2[0],0.025,14.741,-14.716,VIOLATED
SRAM,NET,bit_secure_11_slice_21_t_din2piso[13],0.025,14.723,-14.698,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_21_nibble_1/O2[1],0.025,14.723,-14.698,VIOLATED
SRAM,NET,bit_secure_8_slice_13_t_din2piso[9],0.025,14.720,-14.695,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_13_nibble_1/O1[1],0.025,14.720,-14.695,VIOLATED
SRAM,NET,bit_secure_15_slice_21_t_din2piso[1],0.025,14.680,-14.655,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_21_nibble_0/O1[1],0.025,14.680,-14.655,VIOLATED
SRAM,NET,bit_secure_11_slice_14_t_din2piso[10],0.025,14.678,-14.653,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_14_nibble_1/O1[2],0.025,14.678,-14.653,VIOLATED
SRAM,NET,bit_secure_9_slice_31_t_din2piso[0],0.025,14.658,-14.633,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_31_nibble_0/O1[0],0.025,14.658,-14.633,VIOLATED
SRAM,NET,bit_secure_15_slice_12_t_din2piso[13],0.025,14.636,-14.611,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_12_nibble_1/O2[1],0.025,14.636,-14.611,VIOLATED
SRAM,NET,bit_secure_6_slice_17_t_din2piso[15],0.025,14.621,-14.596,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_17_nibble_1/O2[3],0.025,14.621,-14.596,VIOLATED
SRAM,NET,bit_secure_6_slice_17_t_din2piso[8],0.025,14.614,-14.589,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_17_nibble_1/O1[0],0.025,14.614,-14.589,VIOLATED
SRAM,NET,bit_secure_11_slice_15_t_din2piso[11],0.025,14.603,-14.578,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_15_nibble_1/O1[3],0.025,14.603,-14.578,VIOLATED
SRAM,NET,bit_secure_13_slice_6_t_din2piso[2],0.025,14.599,-14.574,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_6_nibble_0/O1[2],0.025,14.599,-14.574,VIOLATED
SRAM,NET,bit_secure_14_slice_13_t_din2piso[9],0.025,14.591,-14.566,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_13_nibble_1/O1[1],0.025,14.591,-14.566,VIOLATED
SRAM,NET,bit_secure_11_slice_22_t_din2piso[13],0.025,14.578,-14.553,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_22_nibble_1/O2[1],0.025,14.578,-14.553,VIOLATED
SRAM,NET,bit_secure_6_slice_27_t_din2piso[3],0.025,14.501,-14.476,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_27_nibble_0/O1[3],0.025,14.501,-14.476,VIOLATED
SRAM,NET,bit_secure_14_slice_29_t_din2piso[9],0.025,14.484,-14.459,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_29_nibble_1/O1[1],0.025,14.484,-14.459,VIOLATED
SRAM,NET,bit_secure_15_slice_6_t_din2piso[8],0.025,14.481,-14.456,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_6_nibble_1/O1[0],0.025,14.481,-14.456,VIOLATED
SRAM,NET,bit_secure_9_slice_31_t_din2piso[1],0.025,14.467,-14.442,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_31_nibble_0/O1[1],0.025,14.467,-14.442,VIOLATED
SRAM,NET,bit_secure_8_slice_13_t_din2piso[6],0.025,14.464,-14.439,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_13_nibble_0/O2[2],0.025,14.464,-14.439,VIOLATED
SRAM,NET,bit_secure_13_slice_31_t_din2piso[3],0.025,14.426,-14.401,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_31_nibble_0/O1[3],0.025,14.426,-14.401,VIOLATED
SRAM,NET,bit_secure_13_slice_6_t_din2piso[6],0.025,14.369,-14.344,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_6_nibble_0/O2[2],0.025,14.369,-14.344,VIOLATED
SRAM,NET,bit_secure_8_slice_13_t_din2piso[0],0.025,14.344,-14.319,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_13_nibble_0/O1[0],0.025,14.344,-14.319,VIOLATED
SRAM,NET,bit_secure_13_slice_6_t_din2piso[8],0.025,14.330,-14.305,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_6_nibble_1/O1[0],0.025,14.330,-14.305,VIOLATED
SRAM,NET,bit_secure_13_slice_31_t_din2piso[12],0.025,14.328,-14.303,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_31_nibble_1/O2[0],0.025,14.328,-14.303,VIOLATED
SRAM,NET,bit_secure_13_slice_6_t_din2piso[12],0.025,14.319,-14.294,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_6_nibble_1/O2[0],0.025,14.319,-14.294,VIOLATED
SRAM,NET,bit_secure_15_slice_6_t_din2piso[15],0.025,14.284,-14.259,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_6_nibble_1/O2[3],0.025,14.284,-14.259,VIOLATED
SRAM,NET,bit_secure_9_slice_7_t_din2piso[10],0.025,14.275,-14.250,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_7_nibble_1/O1[2],0.025,14.275,-14.250,VIOLATED
SRAM,NET,bit_secure_11_slice_21_t_din2piso[11],0.025,14.265,-14.240,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_21_nibble_1/O1[3],0.025,14.265,-14.240,VIOLATED
SRAM,NET,bit_secure_9_slice_21_t_din2piso[3],0.025,14.260,-14.235,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_21_nibble_0/O1[3],0.025,14.260,-14.235,VIOLATED
SRAM,NET,bit_secure_2_slice_1_t_din2piso[15],0.025,14.259,-14.234,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_1_nibble_1/O2[3],0.025,14.259,-14.234,VIOLATED
SRAM,NET,bit_secure_6_slice_27_t_din2piso[5],0.025,14.242,-14.217,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_27_nibble_0/O2[1],0.025,14.242,-14.217,VIOLATED
SRAM,NET,bit_secure_14_slice_28_t_din2piso[13],0.025,14.224,-14.199,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_28_nibble_1/O2[1],0.025,14.224,-14.199,VIOLATED
SRAM,NET,bit_secure_11_slice_15_t_din2piso[4],0.025,14.224,-14.199,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_15_nibble_0/O2[0],0.025,14.224,-14.199,VIOLATED
SRAM,NET,bit_secure_13_slice_31_t_din2piso[14],0.025,14.207,-14.182,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_31_nibble_1/O2[2],0.025,14.207,-14.182,VIOLATED
SRAM,NET,bit_secure_15_slice_23_t_din2piso[2],0.025,14.177,-14.152,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_23_nibble_0/O1[2],0.025,14.177,-14.152,VIOLATED
BUF,NET,secure_data_out[12],64.000,78.138,-14.138,VIOLATED
BUF,PIN,PIN: compile_ZBUF_88_inst_246455/Y,64.000,78.138,-14.138,VIOLATED
SRAM,NET,bit_secure_11_slice_23_t_din2piso[13],0.025,14.149,-14.124,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_23_nibble_1/O2[1],0.025,14.149,-14.124,VIOLATED
SRAM,NET,bit_secure_9_slice_31_t_din2piso[3],0.025,14.120,-14.095,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_31_nibble_0/O1[3],0.025,14.120,-14.095,VIOLATED
SRAM,NET,bit_secure_11_slice_15_t_din2piso[9],0.025,14.103,-14.078,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_15_nibble_1/O1[1],0.025,14.103,-14.078,VIOLATED
SRAM,NET,bit_secure_13_slice_6_t_din2piso[1],0.025,14.073,-14.048,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_6_nibble_0/O1[1],0.025,14.073,-14.048,VIOLATED
SRAM,NET,bit_secure_6_slice_27_t_din2piso[6],0.025,14.073,-14.048,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_27_nibble_0/O2[2],0.025,14.073,-14.048,VIOLATED
SRAM,NET,bit_secure_13_slice_31_t_din2piso[7],0.025,14.055,-14.030,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_31_nibble_0/O2[3],0.025,14.055,-14.030,VIOLATED
SRAM,NET,bit_secure_15_slice_21_t_din2piso[13],0.025,14.021,-13.996,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_21_nibble_1/O2[1],0.025,14.021,-13.996,VIOLATED
SRAM,NET,bit_secure_11_slice_15_t_din2piso[13],0.025,13.997,-13.972,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_15_nibble_1/O2[1],0.025,13.997,-13.972,VIOLATED
SRAM,NET,bit_secure_11_slice_15_t_din2piso[8],0.025,13.984,-13.959,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_15_nibble_1/O1[0],0.025,13.984,-13.959,VIOLATED
SRAM,NET,bit_secure_0_slice_16_t_din2piso[7],0.025,13.971,-13.946,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_16_nibble_0/O2[3],0.025,13.971,-13.946,VIOLATED
SRAM,NET,bit_secure_14_slice_28_t_din2piso[9],0.025,13.958,-13.933,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_28_nibble_1/O1[1],0.025,13.958,-13.933,VIOLATED
SRAM,NET,bit_secure_11_slice_14_t_din2piso[11],0.025,13.956,-13.931,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_14_nibble_1/O1[3],0.025,13.956,-13.931,VIOLATED
SRAM,NET,bit_secure_2_slice_30_t_din2piso[1],0.025,13.936,-13.911,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_30_nibble_0/O1[1],0.025,13.936,-13.911,VIOLATED
SRAM,NET,bit_secure_6_slice_24_t_din2piso[13],0.025,13.931,-13.906,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_24_nibble_1/O2[1],0.025,13.931,-13.906,VIOLATED
SRAM,NET,bit_secure_11_slice_28_t_din2piso[0],0.025,13.876,-13.851,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_28_nibble_0/O1[0],0.025,13.876,-13.851,VIOLATED
SRAM,NET,bit_secure_11_slice_22_t_din2piso[12],0.025,13.814,-13.789,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_22_nibble_1/O2[0],0.025,13.814,-13.789,VIOLATED
SRAM,NET,bit_secure_9_slice_31_t_din2piso[4],0.025,13.760,-13.735,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_31_nibble_0/O2[0],0.025,13.760,-13.735,VIOLATED
SRAM,NET,bit_secure_6_slice_27_t_din2piso[9],0.025,13.732,-13.707,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_27_nibble_1/O1[1],0.025,13.732,-13.707,VIOLATED
SRAM,NET,bit_secure_15_slice_28_t_din2piso[12],0.025,13.715,-13.690,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_28_nibble_1/O2[0],0.025,13.715,-13.690,VIOLATED
SRAM,NET,bit_secure_13_slice_23_t_din2piso[13],0.025,13.710,-13.685,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_23_nibble_1/O2[1],0.025,13.710,-13.685,VIOLATED
SRAM,NET,bit_secure_6_slice_27_t_din2piso[7],0.025,13.708,-13.683,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_27_nibble_0/O2[3],0.025,13.708,-13.683,VIOLATED
SRAM,NET,bit_secure_11_slice_23_t_din2piso[8],0.025,13.683,-13.658,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_23_nibble_1/O1[0],0.025,13.683,-13.658,VIOLATED
SRAM,NET,bit_secure_11_slice_28_t_din2piso[9],0.025,13.683,-13.658,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_28_nibble_1/O1[1],0.025,13.683,-13.658,VIOLATED
SRAM,NET,bit_secure_6_slice_17_t_din2piso[4],0.025,13.676,-13.651,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_17_nibble_0/O2[0],0.025,13.676,-13.651,VIOLATED
SRAM,NET,bit_secure_13_slice_6_t_din2piso[0],0.025,13.646,-13.621,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_6_nibble_0/O1[0],0.025,13.646,-13.621,VIOLATED
SRAM,NET,bit_secure_0_slice_0_t_din2piso[14],0.025,13.633,-13.608,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_0_nibble_1/O2[2],0.025,13.633,-13.608,VIOLATED
SRAM,NET,bit_secure_11_slice_23_t_din2piso[9],0.025,13.632,-13.607,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_23_nibble_1/O1[1],0.025,13.632,-13.607,VIOLATED
SRAM,NET,bit_secure_6_slice_27_t_din2piso[1],0.025,13.624,-13.599,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_27_nibble_0/O1[1],0.025,13.624,-13.599,VIOLATED
SRAM,NET,bit_secure_13_slice_31_t_din2piso[0],0.025,13.622,-13.597,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_31_nibble_0/O1[0],0.025,13.622,-13.597,VIOLATED
SRAM,NET,bit_secure_11_slice_28_t_din2piso[11],0.025,13.608,-13.583,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_28_nibble_1/O1[3],0.025,13.608,-13.583,VIOLATED
SRAM,NET,bit_secure_15_slice_23_t_din2piso[5],0.025,13.597,-13.572,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_23_nibble_0/O2[1],0.025,13.597,-13.572,VIOLATED
SRAM,NET,bit_secure_14_slice_29_t_din2piso[10],0.025,13.523,-13.498,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_29_nibble_1/O1[2],0.025,13.523,-13.498,VIOLATED
SRAM,NET,bit_secure_15_slice_14_t_din2piso[3],0.025,13.514,-13.489,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_14_nibble_0/O1[3],0.025,13.514,-13.489,VIOLATED
SRAM,NET,bit_secure_13_slice_6_t_din2piso[3],0.025,13.512,-13.487,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_6_nibble_0/O1[3],0.025,13.512,-13.487,VIOLATED
SRAM,NET,bit_secure_9_slice_5_t_din2piso[0],0.025,13.506,-13.481,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_5_nibble_0/O1[0],0.025,13.506,-13.481,VIOLATED
SRAM,NET,bit_secure_13_slice_6_t_din2piso[7],0.025,13.468,-13.443,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_6_nibble_0/O2[3],0.025,13.468,-13.443,VIOLATED
SRAM,NET,bit_secure_0_slice_17_t_din2piso[10],0.025,13.462,-13.437,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_17_nibble_1/O1[2],0.025,13.462,-13.437,VIOLATED
SRAM,NET,bit_secure_9_slice_28_t_din2piso[4],0.025,13.449,-13.424,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_28_nibble_0/O2[0],0.025,13.449,-13.424,VIOLATED
SRAM,NET,bit_secure_4_slice_17_t_din2piso[15],0.025,13.443,-13.418,VIOLATED
SRAM,PIN,PIN: bit_secure_4_slice_17_nibble_1/O2[3],0.025,13.443,-13.418,VIOLATED
SRAM,NET,bit_secure_11_slice_4_t_din2piso[13],0.025,13.424,-13.399,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_4_nibble_1/O2[1],0.025,13.424,-13.399,VIOLATED
SRAM,NET,bit_secure_13_slice_22_t_din2piso[13],0.025,13.415,-13.390,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_22_nibble_1/O2[1],0.025,13.415,-13.390,VIOLATED
SRAM,NET,bit_secure_9_slice_21_t_din2piso[4],0.025,13.409,-13.384,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_21_nibble_0/O2[0],0.025,13.409,-13.384,VIOLATED
SRAM,NET,bit_secure_9_slice_31_t_din2piso[7],0.025,13.398,-13.373,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_31_nibble_0/O2[3],0.025,13.398,-13.373,VIOLATED
SRAM,NET,bit_secure_9_slice_21_t_din2piso[13],0.025,13.372,-13.347,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_21_nibble_1/O2[1],0.025,13.372,-13.347,VIOLATED
SRAM,NET,bit_secure_11_slice_15_t_din2piso[2],0.025,13.343,-13.318,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_15_nibble_0/O1[2],0.025,13.343,-13.318,VIOLATED
SRAM,NET,bit_secure_15_slice_14_t_din2piso[15],0.025,13.339,-13.314,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_14_nibble_1/O2[3],0.025,13.339,-13.314,VIOLATED
SRAM,NET,bit_secure_6_slice_24_t_din2piso[15],0.025,13.338,-13.313,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_24_nibble_1/O2[3],0.025,13.338,-13.313,VIOLATED
SRAM,NET,bit_secure_6_slice_24_t_din2piso[12],0.025,13.307,-13.282,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_24_nibble_1/O2[0],0.025,13.307,-13.282,VIOLATED
SRAM,NET,bit_secure_6_slice_17_t_din2piso[14],0.025,13.299,-13.274,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_17_nibble_1/O2[2],0.025,13.299,-13.274,VIOLATED
SRAM,NET,bit_secure_9_slice_21_t_din2piso[5],0.025,13.287,-13.262,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_21_nibble_0/O2[1],0.025,13.287,-13.262,VIOLATED
SRAM,NET,bit_secure_11_slice_30_t_din2piso[5],0.025,13.285,-13.260,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_30_nibble_0/O2[1],0.025,13.285,-13.260,VIOLATED
SRAM,NET,bit_secure_15_slice_23_t_din2piso[3],0.025,13.283,-13.258,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_23_nibble_0/O1[3],0.025,13.283,-13.258,VIOLATED
SRAM,NET,bit_secure_9_slice_7_t_din2piso[14],0.025,13.277,-13.252,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_7_nibble_1/O2[2],0.025,13.277,-13.252,VIOLATED
SRAM,NET,bit_secure_9_slice_28_t_din2piso[2],0.025,13.275,-13.250,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_28_nibble_0/O1[2],0.025,13.275,-13.250,VIOLATED
SRAM,NET,bit_secure_2_slice_1_t_din2piso[3],0.025,13.263,-13.238,VIOLATED
SRAM,PIN,PIN: bit_secure_2_slice_1_nibble_0/O1[3],0.025,13.263,-13.238,VIOLATED
SRAM,NET,bit_secure_9_slice_31_t_din2piso[14],0.025,13.250,-13.225,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_31_nibble_1/O2[2],0.025,13.250,-13.225,VIOLATED
SRAM,NET,bit_secure_6_slice_27_t_din2piso[0],0.025,13.246,-13.221,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_27_nibble_0/O1[0],0.025,13.246,-13.221,VIOLATED
SRAM,NET,bit_secure_9_slice_28_t_din2piso[0],0.025,13.242,-13.217,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_28_nibble_0/O1[0],0.025,13.242,-13.217,VIOLATED
SRAM,NET,bit_secure_14_slice_29_t_din2piso[1],0.025,13.238,-13.213,VIOLATED
SRAM,PIN,PIN: bit_secure_14_slice_29_nibble_0/O1[1],0.025,13.238,-13.213,VIOLATED
SRAM,NET,bit_secure_9_slice_30_t_din2piso[1],0.025,13.225,-13.200,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_30_nibble_0/O1[1],0.025,13.225,-13.200,VIOLATED
SRAM,NET,bit_secure_8_slice_13_t_din2piso[12],0.025,13.212,-13.187,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_13_nibble_1/O2[0],0.025,13.212,-13.187,VIOLATED
SRAM,NET,bit_secure_11_slice_15_t_din2piso[15],0.025,13.208,-13.183,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_15_nibble_1/O2[3],0.025,13.208,-13.183,VIOLATED
SRAM,NET,bit_secure_13_slice_31_t_din2piso[11],0.025,13.207,-13.182,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_31_nibble_1/O1[3],0.025,13.207,-13.182,VIOLATED
SRAM,NET,bit_secure_13_slice_22_t_din2piso[11],0.025,13.204,-13.179,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_22_nibble_1/O1[3],0.025,13.204,-13.179,VIOLATED
SRAM,NET,bit_secure_15_slice_6_t_din2piso[12],0.025,13.201,-13.176,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_6_nibble_1/O2[0],0.025,13.201,-13.176,VIOLATED
SRAM,NET,bit_secure_6_slice_25_t_din2piso[15],0.025,13.199,-13.174,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_25_nibble_1/O2[3],0.025,13.199,-13.174,VIOLATED
SRAM,NET,bit_secure_8_slice_29_t_din2piso[5],0.025,13.174,-13.149,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_29_nibble_0/O2[1],0.025,13.174,-13.149,VIOLATED
SRAM,NET,bit_secure_9_slice_28_t_din2piso[5],0.025,13.149,-13.124,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_28_nibble_0/O2[1],0.025,13.149,-13.124,VIOLATED
SRAM,NET,bit_secure_13_slice_30_t_din2piso[15],0.025,13.145,-13.120,VIOLATED
SRAM,PIN,PIN: bit_secure_13_slice_30_nibble_1/O2[3],0.025,13.145,-13.120,VIOLATED
SRAM,NET,bit_secure_6_slice_25_t_din2piso[11],0.025,13.143,-13.118,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_25_nibble_1/O1[3],0.025,13.143,-13.118,VIOLATED
SRAM,NET,bit_secure_6_slice_24_t_din2piso[7],0.025,13.135,-13.110,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_24_nibble_0/O2[3],0.025,13.135,-13.110,VIOLATED
SRAM,NET,bit_secure_0_slice_16_t_din2piso[2],0.025,13.135,-13.110,VIOLATED
SRAM,PIN,PIN: bit_secure_0_slice_16_nibble_0/O1[2],0.025,13.135,-13.110,VIOLATED
SRAM,NET,bit_secure_6_slice_17_t_din2piso[2],0.025,13.120,-13.095,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_17_nibble_0/O1[2],0.025,13.120,-13.095,VIOLATED
SRAM,NET,bit_secure_15_slice_14_t_din2piso[2],0.025,13.103,-13.078,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_14_nibble_0/O1[2],0.025,13.103,-13.078,VIOLATED
SRAM,NET,bit_secure_9_slice_21_t_din2piso[11],0.025,13.100,-13.075,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_21_nibble_1/O1[3],0.025,13.100,-13.075,VIOLATED
SRAM,NET,bit_secure_9_slice_30_t_din2piso[4],0.025,13.099,-13.074,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_30_nibble_0/O2[0],0.025,13.099,-13.074,VIOLATED
SRAM,NET,bit_secure_11_slice_22_t_din2piso[9],0.025,13.090,-13.065,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_22_nibble_1/O1[1],0.025,13.090,-13.065,VIOLATED
SRAM,NET,bit_secure_15_slice_6_t_din2piso[9],0.025,13.073,-13.048,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_6_nibble_1/O1[1],0.025,13.073,-13.048,VIOLATED
SRAM,NET,bit_secure_11_slice_4_t_din2piso[0],0.025,13.070,-13.045,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_4_nibble_0/O1[0],0.025,13.070,-13.045,VIOLATED
SRAM,NET,bit_secure_6_slice_17_t_din2piso[12],0.025,13.063,-13.038,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_17_nibble_1/O2[0],0.025,13.063,-13.038,VIOLATED
SRAM,NET,bit_secure_9_slice_5_t_din2piso[3],0.025,13.057,-13.032,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_5_nibble_0/O1[3],0.025,13.057,-13.032,VIOLATED
SRAM,NET,bit_secure_11_slice_20_t_din2piso[8],0.025,13.058,-13.033,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_20_nibble_1/O1[0],0.025,13.058,-13.033,VIOLATED
SRAM,NET,bit_secure_11_slice_4_t_din2piso[12],0.025,13.033,-13.008,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_4_nibble_1/O2[0],0.025,13.033,-13.008,VIOLATED
SRAM,NET,bit_secure_15_slice_15_t_din2piso[1],0.025,13.009,-12.984,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_15_nibble_0/O1[1],0.025,13.009,-12.984,VIOLATED
SRAM,NET,bit_secure_6_slice_0_t_din2piso[6],0.025,13.009,-12.984,VIOLATED
SRAM,PIN,PIN: bit_secure_6_slice_0_nibble_0/O2[2],0.025,13.009,-12.984,VIOLATED
SRAM,NET,bit_secure_9_slice_14_t_din2piso[10],0.025,12.994,-12.969,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_14_nibble_1/O1[2],0.025,12.994,-12.969,VIOLATED
SRAM,NET,bit_secure_9_slice_31_t_din2piso[8],0.025,12.985,-12.960,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_31_nibble_1/O1[0],0.025,12.985,-12.960,VIOLATED
SRAM,NET,bit_secure_9_slice_5_t_din2piso[1],0.025,12.982,-12.957,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_5_nibble_0/O1[1],0.025,12.982,-12.957,VIOLATED
SRAM,NET,bit_secure_11_slice_29_t_din2piso[9],0.025,12.978,-12.953,VIOLATED
SRAM,PIN,PIN: bit_secure_11_slice_29_nibble_1/O1[1],0.025,12.978,-12.953,VIOLATED
SRAM,NET,bit_secure_9_slice_14_t_din2piso[13],0.025,12.977,-12.952,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_14_nibble_1/O2[1],0.025,12.977,-12.952,VIOLATED
SRAM,NET,bit_secure_15_slice_12_t_din2piso[9],0.025,12.971,-12.946,VIOLATED
SRAM,PIN,PIN: bit_secure_15_slice_12_nibble_1/O1[1],0.025,12.971,-12.946,VIOLATED
SRAM,NET,bit_secure_8_slice_13_t_din2piso[8],0.025,12.968,-12.943,VIOLATED
SRAM,PIN,PIN: bit_secure_8_slice_13_nibble_1/O1[0],0.025,12.968,-12.943,VIOLATED
SRAM,NET,bit_secure_9_slice_21_t_din2piso[8],0.025,12.967,-12.942,VIOLATED
SRAM,PIN,PIN: bit_secure_9_slice_21_nibble_1/O1[0],0.025,12.967,-12.942,VIOLATED
